CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.
Green Bay,Green Bay CityDeck,WI,US,2018-06-30,about 700,700,,700,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20129/signup/?source=&s=,https://www.stevenspointjournal.com/story/news/2018/06/30/wisconsin-protesters-denounce-separation-immigrant-families/734264002/,,
Greeneville,Greene County Courthouse,TN,US,2018-06-30,nearly 100,100,,100,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20340/signup/?source=&s=,http://wcyb.com/news/local/tri-cities-groups-join-in-national-families-belong-together-rally,,
Greenfield,Greenfield Town Common,MA,US,2018-06-30,hundreds; FB: 206,200,,206,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19892/signup/?source=&s=,http://www.recorder.com/Hundreds-flock-to-Greenfield-to-protest-Trump-s-zero-tolerance-policy-18546799,https://www.facebook.com/events/176336143214009/,
Greenfield,,CA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://greenfieldnews.com/article/south-county-joins-nationwide-immigration-reform-protests,,,
Greenport,Mitchell Park,NY,US,2018-06-30,scores,40,,40,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20071/signup/?source=&s=,https://patch.com/new-york/northfork/vigil-protesting-border-separation-draws-huge-crowd,,
Greensboro,Governmental Plaza,NC,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/?zip=27401&source=&s=,,,
Greensboro,LeBauer Park,NC,US,2018-06-30,FB: 494; more than 300,300,,494,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20838/signup/?akid=undefined&zip=&source=,https://www.facebook.com/events/253185405447292/,https://www.greensboro.com/news/local_news/hundreds-gather-in-greensboro-to-protest-separating-immigrant-children-from/article_cacebb76-a8d0-53d7-b67b-42c248980ed2.html,
Greenville,Pitt County Courthouse,NC,US,2018-06-30,roughly 150,150,,150,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20868/signup/?source=&s=,http://publicradioeast.org/post/protesters-rally-greenville-against-trumps-zero-tolerance-immigration-policy,,
Greenville,Graham plaza at main,SC,US,2018-06-30,about 250,250,,250,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20525/signup/?source=&s=,https://eu.usatoday.com/story/news/nation-now/2018/06/30/families-belong-together-rallies-held-across-usa/747921002/,,
Greenwich,Town Hall,CT,US,2018-06-30,about 400,400,,400,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20033/signup/?source=&s=,https://www.greenwichtime.com/local/article/Hundreds-gather-in-Greenwich-for-peaceful-protest-13040378.php,,
Gulfport,Steps & deck outside Gulfport Casino,FL,US,2018-06-30,FB: 72; over 500,72,,500,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20555/signup/?source=&s=,https://www.facebook.com/events/378177925922653/,,
Half Moon Bay,Mac Dutra Park,CA,US,2018-06-30,dozens,24,,24,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20555/signup/?source=&s=,https://twitter.com/CoastsideDems/status/1013112163651612673,https://www.hmbreview.com/news/hundreds-rally-for-immigrant-families/article_aa4c2350-8076-11e8-bd86-d7c8076723ca.html,
Hamilton,,NY,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together_attend1/search/#event-map,,,
Hammond,Hammond Federal Building,IN,US,2018-06-30,more than 300,300,,300,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20486/signup/?source=&s=,https://www.nwitimes.com/news/local/crime-and-courts/hundreds-turn-out-for-families-belong-together-protest-at-federal/article_9894a330-2f2e-5cfa-b37c-ca917e03296f.html,,
Hanover,Corner of Dartmouth College Green closest to Wheelock Street,NH,US,2018-06-30,dozens,24,,24,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20396/signup/?source=&s=,http://www.vnews.com/Immigration-Row-Also-Rallying-Young-Voters-18528964,,
Harrisburg,Capitol Steps,PA,US,2018-06-30,more than 325,325,,325,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20103/signup/?source=&s=,https://www.pennlive.com/politics/index.ssf/2018/06/families_belong_together_hundr.html,,
Harrisonburg,Court Square,VA,US,2018-06-30,300+,300,,300,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20315/signup/?source=&s=,https://twitter.com/IndivisibleHBur/status/1013066736843796481,,
Hart,Hart Commons,MI,US,2018-06-30,partial count from pic,30,,30,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20755/signup/?source=&s=,https://twitter.com/wilmaroohoo/status/1013133655001137163,,
Harwich,"Western sidewalk of Rt 137, across from Rt. 6 Exit 11 east-bound off ramp stoplight",MA,US,2018-06-30,partial count from video,23,,23,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20467/signup/?source=&s=,https://www.youtube.com/watch?v=ehpZe0yJhSk,,
Haverhill,"White's Corner. Downtown Haverhill, in front of Market Basket PLaza",MA,US,2018-06-30,video,44,,44,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20019/signup/?source=&s=,http://haverhillcommunitytv.org/video/families-belong-together-%E2%80%A2-haverhill-ma-psa,,
Healdsburg,Corner of Healdsburg Ave. & Matheson St.,CA,US,2018-06-30,FB: 12,12,,99,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20245/signup/?source=&s=,https://www.facebook.com/events/190869438254623/,https://twitter.com/redhairedherry/status/1013166198794489856,count from video
Helena,Women's Park,MT,US,2018-06-30,at least 350 to 400; hundreds,350,,400,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20644/signup/?source=&s=,http://www.kpax.com/story/38550898/rally-against-immigration-policies-held-in-helena,https://helenair.com/news/local/families-belong-together-rally-draws-hundreds-to-downtown-helena/article_7fe8fed7-7ac2-568f-a6ec-b0e52113828f.html,
Hendersonville,Hendersonville Historic Courthouse,NC,US,2018-06-30,more than 150,150,,150,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/19882/signup/?source=&s=,http://www.blueridgenow.com/news/20180626/families-belong-together-rally-set-for-saturday,,
Henry County,,TN,US,2018-06-30,na,4,,4,,,general protestors,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://twitter.com/amrigg/status/1013126309122396163,,,
Hernando,Senator Roger Wickers Office (In front of his office),MS,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20084/signup/?source=&s=,,,
Highland Park,,IL,US,2018-06-30,estimated the crowd to be at 300,300,,300,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://twitter.com/NYchamps27/status/1013206772050464768,http://www.chicagotribune.com/suburbs/highland-park/news/ct-hpn-immigration-detention-protest-north-suburbs-tl-0705-story.html,,
Hillsboro,,OR,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/,,,
Hilo,,HI,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20678/signup/?source=&s=,,,
Holland,Centennial Park,MI,US,2018-06-30,estimated 600; around 1000,600,,1000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19887/signup/?source=&s=,https://twitter.com/GetRaceRight/status/1013152768427745280,http://www.hollandsentinel.com/news/20180630/1000-march-in-holland-in-families-belong-together-rally,
Hollister,4th and San Benito Street,CA,US,2018-06-30,na,21,,21,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20682/signup/?source=&s=,https://twitter.com/mfwestphal/status/1013132116954005504,,partial count from pic
Hollywood,Diplomat Hotel,FL,US,2018-06-30,several hundred,300,,300,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19920/signup/?source=&s=,http://www.sun-sentinel.com/local/broward/fl-sb-hollywood-diplomat-protest-20180630-story.html,,
Honolulu,Hawaii State Capitol to the Oahu Federal Bldg.,HI,US,2018-06-30,hundreds; FB: 421,200,,421,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20067/signup/?source=&s=,http://www.kitv.com/story/38549758/hundreds-show-up-for-the-keep-families-together-rally-in-hawaii,https://www.facebook.com/events/422896668182163/,
Horsham,Kohler Park,PA,US,2018-06-30,na,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20491/signup/?source=&s=,via website,,
Hot Springs,Bathhouse Row,AR,US,2018-06-30,na,180,,180,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20154/signup/?source=&s=,http://www.hotsr.com/news/2018/jul/01/immigration-march-draws-nearly-200-2018/,,
Houghton,portage lift bridge,MI,US,2018-06-30,about 90,90,,90,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20181/signup/?source=&s=,http://www.mininggazette.com/news/2018/07/empathy-march-flood-disaster-gives-migrant-policy-protesters-perspective/,,
Houston,,TX,US,2018-06-30,na,15000,,15000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://twitter.com/FrakerMonica/status/1013131186829447168,,,
